FIXED TIME,CABLE TV_diff,CABLE TV_diff_lag1,CABLE TV_diff_lag2,CABLE TV_diff_lag3,CABLE TV_diff_lag4,CABLE TV_diff_lag5,MAGAZINES_diff,MAGAZINES_diff_lag1,MAGAZINES_diff_lag2,MAGAZINES_diff_lag3,MAGAZINES_diff_lag4,MAGAZINES_diff_lag5,NAT SPOT RADIO_diff,NAT SPOT RADIO_diff_lag1,NAT SPOT RADIO_diff_lag2,NAT SPOT RADIO_diff_lag3,NAT SPOT RADIO_diff_lag4,NAT SPOT RADIO_diff_lag5,NATL NEWSP_diff,NATL NEWSP_diff_lag1,NATL NEWSP_diff_lag2,NATL NEWSP_diff_lag3,NATL NEWSP_diff_lag4,NATL NEWSP_diff_lag5,NETWORK RADIO_diff,NETWORK RADIO_diff_lag1,NETWORK RADIO_diff_lag2,NETWORK RADIO_diff_lag3,NETWORK RADIO_diff_lag4,NETWORK RADIO_diff_lag5,NETWORK TV_diff,NETWORK TV_diff_lag1,NETWORK TV_diff_lag2,NETWORK TV_diff_lag3,NETWORK TV_diff_lag4,NETWORK TV_diff_lag5,NEWSPAPER_diff,NEWSPAPER_diff_lag1,NEWSPAPER_diff_lag2,NEWSPAPER_diff_lag3,NEWSPAPER_diff_lag4,NEWSPAPER_diff_lag5,OUTDOOR_diff,OUTDOOR_diff_lag1,OUTDOOR_diff_lag2,OUTDOOR_diff_lag3,OUTDOOR_diff_lag4,OUTDOOR_diff_lag5,SPOT TV_diff,SPOT TV_diff_lag1,SPOT TV_diff_lag2,SPOT TV_diff_lag3,SPOT TV_diff_lag4,SPOT TV_diff_lag5,SUNDAY MAGS_diff,SUNDAY MAGS_diff_lag1,SUNDAY MAGS_diff_lag2,SUNDAY MAGS_diff_lag3,SUNDAY MAGS_diff_lag4,SUNDAY MAGS_diff_lag5,SYNDICATION_diff,SYNDICATION_diff_lag1,SYNDICATION_diff_lag2,SYNDICATION_diff_lag3,SYNDICATION_diff_lag4,SYNDICATION_diff_lag5,TOTAL_diff,TOTAL_diff_lag1,TOTAL_diff_lag2,TOTAL_diff_lag3,TOTAL_diff_lag4,TOTAL_diff_lag5,value_diff
2014-12-29,-1001.7000000000006,244.8000000000004,940.4,386.3,-1141.0000000000005,797.2000000000004,2529.9,-211.6,14.599999999999994,-14.599999999999994,211.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.3,160.3,0.0,-160.3,160.3,0.0,0.0,0.0,0.0,0.0,0.0,-148.89999999999986,477.4999999999999,176.10000000000002,-27.299999999999955,-1368.8,1156.8,-157.0,157.0,0.0,-157.0,31.599999999999994,125.4,305.6,0.0,0.0,-624.6,624.6,0.0,-22.5,-68.1,-15.900000000000006,78.1,18.2,-19.6,0.0,0.0,0.0,0.0,0.0,0.0,-183.30000000000007,536.1,-147.09999999999997,-417.00000000000006,344.0,553.2,1322.0000000000018,975.5,1128.3999999999999,-776.2,-1440.0,2773.2,1946.30555290162
2015-01-05,-355.0999999999998,-1001.7000000000006,244.8000000000004,940.4,386.3,-1141.0000000000005,-2529.9,2529.9,-211.6,14.599999999999994,-14.599999999999994,211.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.3,160.3,0.0,-160.3,0.0,0.0,0.0,0.0,0.0,0.0,-580.5,-148.89999999999986,477.4999999999999,176.10000000000002,-27.299999999999955,-1368.8,0.0,-157.0,157.0,0.0,-157.0,31.599999999999994,-305.6,305.6,0.0,0.0,-624.6,624.6,-0.8000000000000003,-22.5,-68.1,-15.900000000000006,78.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,-341.9,-183.30000000000007,536.1,-147.09999999999997,-417.00000000000006,344.0,-4113.800000000001,1322.0000000000018,975.5,1128.3999999999999,-776.2,-1440.0,-8083.668935928945
2015-01-12,225.89999999999998,-355.0999999999998,-1001.7000000000006,244.8000000000004,940.4,386.3,0.0,-2529.9,2529.9,-211.6,14.599999999999994,-14.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.3,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.60000000000002,-580.5,-148.89999999999986,477.4999999999999,176.10000000000002,-27.299999999999955,0.0,0.0,-157.0,157.0,0.0,-157.0,0.0,-305.6,305.6,0.0,0.0,-624.6,0.20000000000000007,-0.8000000000000003,-22.5,-68.1,-15.900000000000006,78.1,0.0,0.0,0.0,0.0,0.0,0.0,203.0,-341.9,-183.30000000000007,536.1,-147.09999999999997,-417.00000000000006,373.5,-4113.800000000001,1322.0000000000018,975.5,1128.3999999999999,-776.2,-960.5195550598401
2015-01-19,-429.29999999999995,225.89999999999998,-355.0999999999998,-1001.7000000000006,244.8000000000004,940.4,0.0,0.0,-2529.9,2529.9,-211.6,14.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.3,160.3,0.0,0.0,0.0,0.0,0.0,0.0,-51.50000000000023,-55.60000000000002,-580.5,-148.89999999999986,477.4999999999999,176.10000000000002,0.0,0.0,0.0,-157.0,157.0,0.0,0.0,0.0,-305.6,305.6,0.0,0.0,-0.5,0.20000000000000007,-0.8000000000000003,-22.5,-68.1,-15.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-262.1,203.0,-341.9,-183.30000000000007,536.1,-147.09999999999997,-743.4000000000001,373.5,-4113.800000000001,1322.0000000000018,975.5,1128.3999999999999,1009.7595812135514
2015-01-26,-39.40000000000002,-429.29999999999995,225.89999999999998,-355.0999999999998,-1001.7000000000006,244.8000000000004,0.0,0.0,0.0,-2529.9,2529.9,-211.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.3,0.0,0.0,0.0,0.0,0.0,0.0,-442.0999999999998,-51.50000000000023,-55.60000000000002,-580.5,-148.89999999999986,477.4999999999999,0.0,0.0,0.0,0.0,-157.0,157.0,395.6,0.0,0.0,-305.6,305.6,0.0,-0.10000000000000003,-0.5,0.20000000000000007,-0.8000000000000003,-22.5,-68.1,0.0,0.0,0.0,0.0,0.0,0.0,-100.79999999999998,-262.1,203.0,-341.9,-183.30000000000007,536.1,-186.80000000000018,-743.4000000000001,373.5,-4113.800000000001,1322.0000000000018,975.5,-1251.5679432981924
2015-02-02,236.60000000000002,-39.40000000000002,-429.29999999999995,225.89999999999998,-355.0999999999998,-1001.7000000000006,0.0,0.0,0.0,0.0,-2529.9,2529.9,0.0,0.0,0.0,0.0,0.0,0.0,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.799999999999997,-442.0999999999998,-51.50000000000023,-55.60000000000002,-580.5,-148.89999999999986,1.7,0.0,0.0,0.0,0.0,-157.0,-395.6,395.6,0.0,0.0,-305.6,305.6,48.800000000000004,-0.10000000000000003,-0.5,0.20000000000000007,-0.8000000000000003,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,134.9,-100.79999999999998,-262.1,203.0,-341.9,-183.30000000000007,205.50000000000023,-186.80000000000018,-743.4000000000001,373.5,-4113.800000000001,1322.0000000000018,371.2050548175321
2015-02-09,-178.0,236.60000000000002,-39.40000000000002,-429.29999999999995,225.89999999999998,-355.0999999999998,0.0,0.0,0.0,0.0,0.0,-2529.9,0.0,0.0,0.0,0.0,0.0,0.0,635.5999999999999,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.6,18.799999999999997,-442.0999999999998,-51.50000000000023,-55.60000000000002,-580.5,-0.7999999999999999,1.7,0.0,0.0,0.0,0.0,0.0,-395.6,395.6,0.0,0.0,-305.6,178.4,48.800000000000004,-0.10000000000000003,-0.5,0.20000000000000007,-0.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-319.0,134.9,-100.79999999999998,-262.1,203.0,-341.9,868.8,205.50000000000023,-186.80000000000018,-743.4000000000001,373.5,-4113.800000000001,-1731.3384790040218
2015-02-16,214.2,-178.0,236.60000000000002,-39.40000000000002,-429.29999999999995,225.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.1,635.5999999999999,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.4,552.6,18.799999999999997,-442.0999999999998,-51.50000000000023,-55.60000000000002,16.6,-0.7999999999999999,1.7,0.0,0.0,0.0,0.0,0.0,-395.6,395.6,0.0,0.0,-176.9,178.4,48.800000000000004,-0.10000000000000003,-0.5,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,32.7,-319.0,134.9,-100.79999999999998,-262.1,203.0,1058.6999999999998,868.8,205.50000000000023,-186.80000000000018,-743.4000000000001,373.5,1649.7081697314097
2015-02-23,-14.899999999999977,214.2,-178.0,236.60000000000002,-39.40000000000002,-429.29999999999995,586.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.10000000000001,-707.1,635.5999999999999,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1565.4,1679.4,552.6,18.799999999999997,-442.0999999999998,-51.50000000000023,98.2,16.6,-0.7999999999999999,1.7,0.0,0.0,1099.0,0.0,0.0,-395.6,395.6,0.0,-28.3,-176.9,178.4,48.800000000000004,-0.10000000000000003,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-32.7,32.7,-319.0,134.9,-100.79999999999998,-262.1,196.20000000000027,1058.6999999999998,868.8,205.50000000000023,-186.80000000000018,-743.4000000000001,100.32189468482466
2015-03-02,116.19999999999999,-14.899999999999977,214.2,-178.0,236.60000000000002,-39.40000000000002,-326.20000000000005,586.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,54.10000000000001,-707.1,635.5999999999999,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-558.0999999999999,-1565.4,1679.4,552.6,18.799999999999997,-442.0999999999998,9.700000000000003,98.2,16.6,-0.7999999999999999,1.7,0.0,-1099.0,1099.0,0.0,0.0,-395.6,395.6,4.199999999999999,-28.3,-176.9,178.4,48.800000000000004,-0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,351.7,-32.7,32.7,-319.0,134.9,-100.79999999999998,-1644.3000000000002,196.20000000000027,1058.6999999999998,868.8,205.50000000000023,-186.80000000000018,-644.1209822775454
2015-03-09,-10.300000000000011,116.19999999999999,-14.899999999999977,214.2,-178.0,236.60000000000002,840.1,-326.20000000000005,586.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,54.10000000000001,-707.1,635.5999999999999,160.3,0.0,0.0,0.0,0.0,0.0,0.0,282.09999999999997,-558.0999999999999,-1565.4,1679.4,552.6,18.799999999999997,-125.4,9.700000000000003,98.2,16.6,-0.7999999999999999,1.7,0.0,-1099.0,1099.0,0.0,0.0,-395.6,-2.8999999999999986,4.199999999999999,-28.3,-176.9,178.4,48.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,494.6000000000002,351.7,-32.7,32.7,-319.0,134.9,1478.2000000000003,-1644.3000000000002,196.20000000000027,1058.6999999999998,868.8,205.50000000000023,-1385.4567656885229
2015-03-16,-210.4,-10.300000000000011,116.19999999999999,-14.899999999999977,214.2,-178.0,72.79999999999995,840.1,-326.20000000000005,586.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,54.10000000000001,-707.1,635.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,733.6999999999999,282.09999999999997,-558.0999999999999,-1565.4,1679.4,552.6,0.0,-125.4,9.700000000000003,98.2,16.6,-0.7999999999999999,0.0,0.0,-1099.0,1099.0,0.0,0.0,-15.100000000000001,-2.8999999999999986,4.199999999999999,-28.3,-176.9,178.4,0.0,0.0,0.0,0.0,0.0,0.0,-136.30000000000018,494.6000000000002,351.7,-32.7,32.7,-319.0,444.6999999999998,1478.2000000000003,-1644.3000000000002,196.20000000000027,1058.6999999999998,868.8,57.23079212326047
2015-03-23,-43.599999999999994,-210.4,-10.300000000000011,116.19999999999999,-14.899999999999977,214.2,-785.4,72.79999999999995,840.1,-326.20000000000005,586.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,54.10000000000001,-707.1,0.0,0.0,0.0,0.0,0.0,0.0,-650.6999999999999,733.6999999999999,282.09999999999997,-558.0999999999999,-1565.4,1679.4,0.0,0.0,-125.4,9.700000000000003,98.2,16.6,0.0,0.0,0.0,-1099.0,1099.0,0.0,0.8000000000000007,-15.100000000000001,-2.8999999999999986,4.199999999999999,-28.3,-176.9,0.0,0.0,0.0,0.0,0.0,0.0,-14.5,-136.30000000000018,494.6000000000002,351.7,-32.7,32.7,-1493.5,444.6999999999998,1478.2000000000003,-1644.3000000000002,196.20000000000027,1058.6999999999998,316.9398982371931
2015-03-30,-41.30000000000001,-43.599999999999994,-210.4,-10.300000000000011,116.19999999999999,-14.899999999999977,1324.8000000000002,-785.4,72.79999999999995,840.1,-326.20000000000005,586.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,54.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-273.0,-650.6999999999999,733.6999999999999,282.09999999999997,-558.0999999999999,-1565.4,0.0,0.0,0.0,-125.4,9.700000000000003,98.2,1168.9,0.0,0.0,0.0,-1099.0,1099.0,-0.20000000000000107,0.8000000000000007,-15.100000000000001,-2.8999999999999986,4.199999999999999,-28.3,0.0,0.0,0.0,0.0,0.0,0.0,-579.1,-14.5,-136.30000000000018,494.6000000000002,351.7,-32.7,1600.2000000000007,-1493.5,444.6999999999998,1478.2000000000003,-1644.3000000000002,196.20000000000027,385.07516678600587
2015-04-06,10.100000000000023,-41.30000000000001,-43.599999999999994,-210.4,-10.300000000000011,116.19999999999999,-1712.2,1324.8000000000002,-785.4,72.79999999999995,840.1,-326.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.9,0.0,0.0,0.0,0.0,0.0,0.0,627.8000000000001,-273.0,-650.6999999999999,733.6999999999999,282.09999999999997,-558.0999999999999,0.0,0.0,0.0,0.0,-125.4,9.700000000000003,-1168.9,1168.9,0.0,0.0,0.0,-1099.0,-8.799999999999999,-0.20000000000000107,0.8000000000000007,-15.100000000000001,-2.8999999999999986,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-104.0,-579.1,-14.5,-136.30000000000018,494.6000000000002,351.7,-2356.000000000001,1600.2000000000007,-1493.5,444.6999999999998,1478.2000000000003,-1644.3000000000002,786.0168978758957
2015-04-13,-93.30000000000001,10.100000000000023,-41.30000000000001,-43.599999999999994,-210.4,-10.300000000000011,204.9,-1712.2,1324.8000000000002,-785.4,72.79999999999995,840.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.89999999999986,627.8000000000001,-273.0,-650.6999999999999,733.6999999999999,282.09999999999997,0.0,0.0,0.0,0.0,0.0,-125.4,0.0,-1168.9,1168.9,0.0,0.0,0.0,-0.09999999999999998,-8.799999999999999,-0.20000000000000107,0.8000000000000007,-15.100000000000001,-2.8999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,175.4,-104.0,-579.1,-14.5,-136.30000000000018,494.6000000000002,388.8000000000004,-2356.000000000001,1600.2000000000007,-1493.5,444.6999999999998,1478.2000000000003,-824.4659580151092
2015-04-20,-4.700000000000003,-93.30000000000001,10.100000000000023,-41.30000000000001,-43.599999999999994,-210.4,-204.9,204.9,-1712.2,1324.8000000000002,-785.4,72.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-646.0999999999999,101.89999999999986,627.8000000000001,-273.0,-650.6999999999999,733.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1168.9,1168.9,0.0,0.0,13.700000000000001,-0.09999999999999998,-8.799999999999999,-0.20000000000000107,0.8000000000000007,-15.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-66.60000000000001,175.4,-104.0,-579.1,-14.5,-136.30000000000018,-908.6,388.8000000000004,-2356.000000000001,1600.2000000000007,-1493.5,444.6999999999998,-294.3784204622425
2015-04-27,16.0,-4.700000000000003,-93.30000000000001,10.100000000000023,-41.30000000000001,-43.599999999999994,567.5,-204.9,204.9,-1712.2,1324.8000000000002,-785.4,0.0,0.0,0.0,0.0,0.0,0.0,303.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-323.1,-646.0999999999999,101.89999999999986,627.8000000000001,-273.0,-650.6999999999999,125.4,0.0,0.0,0.0,0.0,0.0,371.7000000000001,0.0,0.0,-1168.9,1168.9,0.0,-3.4000000000000004,13.700000000000001,-0.09999999999999998,-8.799999999999999,-0.20000000000000107,0.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-48.400000000000006,-66.60000000000001,175.4,-104.0,-579.1,-14.5,1008.9,-908.6,388.8000000000004,-2356.000000000001,1600.2000000000007,-1493.5,-1310.1534822552348
2015-05-04,-63.3,16.0,-4.700000000000003,-93.30000000000001,10.100000000000023,-41.30000000000001,182.5,567.5,-204.9,204.9,-1712.2,1324.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-303.2000000000001,303.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.300000000000004,-323.1,-646.0999999999999,101.89999999999986,627.8000000000001,-273.0,103.6,125.4,0.0,0.0,0.0,0.0,-371.7000000000001,371.7000000000001,0.0,0.0,-1168.9,1168.9,-10.5,-3.4000000000000004,13.700000000000001,-0.09999999999999998,-8.799999999999999,-0.20000000000000107,0.0,0.0,0.0,0.0,0.0,0.0,-48.699999999999996,-48.400000000000006,-66.60000000000001,175.4,-104.0,-579.1,-492.0999999999999,1008.9,-908.6,388.8000000000004,-2356.000000000001,1600.2000000000007,221.56937865763757
2015-05-11,267.5,-63.3,16.0,-4.700000000000003,-93.30000000000001,10.100000000000023,-283.1,182.5,567.5,-204.9,204.9,-1712.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.2000000000001,303.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.5,19.300000000000004,-323.1,-646.0999999999999,101.89999999999986,627.8000000000001,-229.0,103.6,125.4,0.0,0.0,0.0,0.0,-371.7000000000001,371.7000000000001,0.0,0.0,-1168.9,13.0,-10.5,-3.4000000000000004,13.700000000000001,-0.09999999999999998,-8.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,371.7,-48.699999999999996,-48.400000000000006,-66.60000000000001,175.4,-104.0,988.6000000000001,-492.0999999999999,1008.9,-908.6,388.8000000000004,-2356.000000000001,967.647915279791
2015-05-18,-233.3,267.5,-63.3,16.0,-4.700000000000003,-93.30000000000001,-466.9,-283.1,182.5,567.5,-204.9,204.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.2000000000001,303.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-606.4000000000001,848.5,19.300000000000004,-323.1,-646.0999999999999,101.89999999999986,125.4,-229.0,103.6,125.4,0.0,0.0,0.0,0.0,-371.7000000000001,371.7000000000001,0.0,0.0,-5.4,13.0,-10.5,-3.4000000000000004,13.700000000000001,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-343.5,371.7,-48.699999999999996,-48.400000000000006,-66.60000000000001,175.4,-1530.0,988.6000000000001,-492.0999999999999,1008.9,-908.6,388.8000000000004,759.6899036252798
2015-05-25,-59.1,-233.3,267.5,-63.3,16.0,-4.700000000000003,0.0,-466.9,-283.1,182.5,567.5,-204.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.2000000000001,303.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.10000000000002,-606.4000000000001,848.5,19.300000000000004,-323.1,-646.0999999999999,34.50000000000003,125.4,-229.0,103.6,125.4,0.0,0.0,0.0,0.0,-371.7000000000001,371.7000000000001,0.0,2.200000000000001,-5.4,13.0,-10.5,-3.4000000000000004,13.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,55.8,-343.5,371.7,-48.699999999999996,-48.400000000000006,-66.60000000000001,-6.7000000000003865,-1530.0,988.6000000000001,-492.0999999999999,1008.9,-908.6,1703.4112255639193
2015-06-01,38.1,-59.1,-233.3,267.5,-63.3,16.0,129.0,0.0,-466.9,-283.1,182.5,567.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.2000000000001,303.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-189.89999999999998,-40.10000000000002,-606.4000000000001,848.5,19.300000000000004,-323.1,-52.10000000000004,34.50000000000003,125.4,-229.0,103.6,125.4,1403.6,0.0,0.0,0.0,-371.7000000000001,371.7000000000001,2.5,2.200000000000001,-5.4,13.0,-10.5,-3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,871.5,55.8,-343.5,371.7,-48.699999999999996,-48.400000000000006,2213.7000000000003,-6.7000000000003865,-1530.0,988.6000000000001,-492.0999999999999,1008.9,-633.2305607474664
2015-06-08,76.8,38.1,-59.1,-233.3,267.5,-63.3,337.9,129.0,0.0,-466.9,-283.1,182.5,0.0,11.1,0.0,0.0,0.0,0.0,175.3,0.0,0.0,0.0,0.0,-303.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,428.3,-189.89999999999998,-40.10000000000002,-606.4000000000001,848.5,19.300000000000004,-64.4,-52.10000000000004,34.50000000000003,125.4,-229.0,103.6,-1403.6,1403.6,0.0,0.0,0.0,-371.7000000000001,80.0,2.5,2.200000000000001,-5.4,13.0,-10.5,0.0,0.0,0.0,0.0,0.0,0.0,-566.3,871.5,55.8,-343.5,371.7,-48.699999999999996,-935.7000000000003,2213.7000000000003,-6.7000000000003865,-1530.0,988.6000000000001,-492.0999999999999,1457.1987791072388
2015-06-15,136.2,76.8,38.1,-59.1,-233.3,267.5,-466.9,337.9,129.0,0.0,-466.9,-283.1,0.0,0.0,11.1,0.0,0.0,0.0,-21.599999999999966,175.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.400000000000034,428.3,-189.89999999999998,-40.10000000000002,-606.4000000000001,848.5,90.69999999999999,-64.4,-52.10000000000004,34.50000000000003,125.4,-229.0,0.0,-1403.6,1403.6,0.0,0.0,0.0,29.0,80.0,2.5,2.200000000000001,-5.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,278.3,-566.3,871.5,55.8,-343.5,371.7,40.30000000000018,-935.7000000000003,2213.7000000000003,-6.7000000000003865,-1530.0,988.6000000000001,209.31226288427933
2015-06-22,131.2,136.2,76.8,38.1,-59.1,-233.3,0.0,-466.9,337.9,129.0,0.0,-466.9,0.0,0.0,0.0,11.1,0.0,0.0,10.799999999999955,-21.599999999999966,175.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.4,-5.400000000000034,428.3,-189.89999999999998,-40.10000000000002,-606.4000000000001,-104.69999999999999,90.69999999999999,-64.4,-52.10000000000004,34.50000000000003,125.4,0.0,0.0,-1403.6,1403.6,0.0,0.0,-16.5,29.0,80.0,2.5,2.200000000000001,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,-282.3,278.3,-566.3,871.5,55.8,-343.5,-548.0,40.30000000000018,-935.7000000000003,2213.7000000000003,-6.7000000000003865,-1530.0,345.778583620875
2015-06-29,-155.29999999999998,131.2,136.2,76.8,38.1,-59.1,744.0,0.0,-466.9,337.9,129.0,0.0,-7.8999999999999995,0.0,0.0,0.0,11.1,0.0,-164.5,10.799999999999955,-21.599999999999966,175.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.80000000000001,-286.4,-5.400000000000034,428.3,-189.89999999999998,-40.10000000000002,-29.4,-104.69999999999999,90.69999999999999,-64.4,-52.10000000000004,34.50000000000003,616.0999999999998,0.0,0.0,-1403.6,1403.6,0.0,-59.79999999999999,-16.5,29.0,80.0,2.5,2.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,33.099999999999966,-282.3,278.3,-566.3,871.5,55.8,1013.8000000000006,-548.0,40.30000000000018,-935.7000000000003,2213.7000000000003,-6.7000000000003865,-134.82127156886781
2015-07-06,-171.0,-155.29999999999998,131.2,136.2,76.8,38.1,-744.0,744.0,0.0,-466.9,337.9,129.0,-3.2,-7.8999999999999995,0.0,0.0,0.0,11.1,0.0,-164.5,10.799999999999955,-21.599999999999966,175.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.50000000000003,37.80000000000001,-286.4,-5.400000000000034,428.3,-189.89999999999998,0.0,-29.4,-104.69999999999999,90.69999999999999,-64.4,-52.10000000000004,-616.0999999999998,616.0999999999998,0.0,0.0,-1403.6,1403.6,-4.000000000000007,-59.79999999999999,-16.5,29.0,80.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-258.59999999999997,33.099999999999966,-282.3,278.3,-566.3,871.5,-1894.2000000000007,1013.8000000000006,-548.0,40.30000000000018,-935.7000000000003,2213.7000000000003,-696.5859171839184
2015-07-13,-32.2,-171.0,-155.29999999999998,131.2,136.2,76.8,222.2,-744.0,744.0,0.0,-466.9,337.9,0.0,-3.2,-7.8999999999999995,0.0,0.0,0.0,0.0,0.0,-164.5,10.799999999999955,-21.599999999999966,175.3,0.0,0.0,0.0,0.0,0.0,0.0,-118.19999999999999,-97.50000000000003,37.80000000000001,-286.4,-5.400000000000034,428.3,0.0,0.0,-29.4,-104.69999999999999,90.69999999999999,-64.4,0.0,-616.0999999999998,616.0999999999998,0.0,0.0,-1403.6,0.7000000000000028,-4.000000000000007,-59.79999999999999,-16.5,29.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.0,-258.59999999999997,33.099999999999966,-282.3,278.3,-566.3,-55.5,-1894.2000000000007,1013.8000000000006,-548.0,40.30000000000018,-935.7000000000003,-43.947327217763814
2015-07-20,-20.2,-32.2,-171.0,-155.29999999999998,131.2,136.2,-17.299999999999983,222.2,-744.0,744.0,0.0,-466.9,0.0,0.0,-3.2,-7.8999999999999995,0.0,0.0,0.0,0.0,0.0,-164.5,10.799999999999955,-21.599999999999966,0.0,0.0,0.0,0.0,0.0,0.0,291.09999999999997,-118.19999999999999,-97.50000000000003,37.80000000000001,-286.4,-5.400000000000034,0.0,0.0,0.0,-29.4,-104.69999999999999,90.69999999999999,0.0,0.0,-616.0999999999998,616.0999999999998,0.0,0.0,11.099999999999994,0.7000000000000028,-4.000000000000007,-59.79999999999999,-16.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,97.50000000000001,-128.0,-258.59999999999997,33.099999999999966,-282.3,278.3,362.20000000000005,-55.5,-1894.2000000000007,1013.8000000000006,-548.0,40.30000000000018,-760.4436989522837
